holidaycalendar,holiday,description,creationname,creationdate,revisionname,revisiondate
Austria WKD,2019-01-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2019-01-06 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2019-05-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2019-08-15 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2019-10-26 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2019-11-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2019-12-08 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2019-12-25 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2020-01-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2020-01-06 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2020-05-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2020-08-15 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2020-10-26 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2020-11-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2020-12-08 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2020-12-25 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2021-01-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2021-01-06 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2021-05-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2021-08-15 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2021-10-26 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2021-11-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2021-12-08 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2021-12-25 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2022-01-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2022-01-06 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2022-05-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2022-08-15 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2022-10-26 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2022-11-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2022-12-08 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2022-12-25 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2023-01-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2023-01-06 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2023-05-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2023-08-15 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2023-10-26 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2023-11-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2023-12-08 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2023-12-25 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2024-01-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2024-01-06 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2024-05-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2024-08-15 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2024-10-26 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2024-11-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2024-12-08 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2024-12-25 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2025-01-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2025-01-06 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2025-05-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2025-08-15 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2025-10-26 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2025-11-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2025-12-08 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2025-12-25 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2026-01-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2026-01-06 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2026-05-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2026-08-15 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2026-10-26 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2026-11-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2026-12-08 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2026-12-25 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2027-01-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2027-01-06 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2027-05-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2027-08-15 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2027-10-26 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2027-11-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2027-12-08 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2027-12-25 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2028-01-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2028-01-06 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2028-05-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2028-08-15 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2028-10-26 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2028-11-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2028-12-08 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2028-12-25 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2029-01-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2029-01-06 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2029-05-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2029-08-15 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2029-10-26 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2029-11-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2029-12-08 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2029-12-25 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2030-01-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2030-01-06 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2030-05-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2030-08-15 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2030-10-26 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2030-11-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2030-12-08 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2030-12-25 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2031-01-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2031-01-06 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2031-05-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2031-08-15 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2031-10-26 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2031-11-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2031-12-08 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2031-12-25 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2032-01-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2032-01-06 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2032-05-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2032-08-15 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2032-10-26 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2032-11-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2032-12-08 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2032-12-25 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2033-01-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2033-01-06 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2033-05-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2033-08-15 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2033-10-26 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2033-11-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2033-12-08 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2033-12-25 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2034-01-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2034-01-06 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2034-05-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2034-08-15 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2034-10-26 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2034-11-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2034-12-08 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2034-12-25 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2035-01-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2035-01-06 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2035-05-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2035-08-15 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2035-10-26 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2035-11-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2035-12-08 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2035-12-25 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2036-01-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2036-01-06 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2036-05-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2036-08-15 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2036-10-26 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2036-11-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2036-12-08 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2036-12-25 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2037-01-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2037-01-06 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2037-05-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2037-08-15 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2037-10-26 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2037-11-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2037-12-08 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2037-12-25 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2038-01-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2038-01-06 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2038-05-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2038-08-15 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2038-10-26 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2038-11-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2038-12-08 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2038-12-25 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2039-01-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2039-01-06 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2039-05-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2039-08-15 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2039-10-26 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2039-11-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2039-12-08 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2039-12-25 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2040-01-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2040-01-06 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2040-05-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2040-08-15 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2040-10-26 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2040-11-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2040-12-08 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2040-12-25 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2041-01-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2041-01-06 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2041-05-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2041-08-15 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2041-10-26 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2041-11-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2041-12-08 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2041-12-25 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2042-01-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2042-01-06 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2042-05-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2042-08-15 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2042-10-26 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2042-11-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2042-12-08 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2042-12-25 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2043-01-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2043-01-06 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2043-05-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2043-08-15 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2043-10-26 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2043-11-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2043-12-08 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2043-12-25 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2044-01-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2044-01-06 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2044-05-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2044-08-15 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2044-10-26 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2044-11-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2044-12-08 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2044-12-25 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2045-01-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2045-01-06 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2045-05-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2045-08-15 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2045-10-26 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2045-11-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2045-12-08 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2045-12-25 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2046-01-01 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
Austria WKD,2046-01-06 00:00:00,Austria Public Holidays,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
